Code INSEE,Année,Nombre incendies,Surface parcourue (km2)
61093,2022,1,9.999999999999999e-06
61096,2020,1,0.0005
61100,2022,1,0.0003
61103,2010,1,0.09
61104,2022,1,0.015
61113,2022,1,0.01
61117,2022,2,0.21
61123,2022,1,0.001
61126,2022,1,0.002
61129,2022,1,0.008
61140,2022,3,0.39599999999999996
61145,2022,3,0.15599999999999997
61150,2022,2,0.013999999999999999
61158,2022,1,0.39999999999999997
61164,2020,1,9.999999999999999e-05
61165,2020,1,0.005
61167,2022,5,0.02
61168,2022,2,0.004
61169,2022,4,0.0156
61172,2018,1,1.9999999999999998e-05
61183,2022,1,0.001
61193,2022,1,0.3
61196,2022,4,0.02505
61197,2022,1,0.02
61199,2022,2,0.0006000000000000001
61203,2022,3,0.0132
61206,2022,2,0.0525
61211,2022,2,0.0106
61214,2022,2,0.0005
61215,2022,3,0.0108
61221,2022,1,0.002
61229,2021,1,0.00015
61230,2022,2,1.15
61232,2020,1,0.015
61232,2022,2,0.0048000000000000004
61234,2022,1,0.19999999999999998
61240,2022,2,0.1006
61241,2022,2,0.0015
61243,2022,1,3.9999999999999996e-05
61244,2022,1,0.049999999999999996
61248,2022,2,0.05399999999999999
61259,2022,1,0.03
61263,2022,1,0.049999999999999996
61269,2022,1,0.03
61274,2022,1,0.005
61275,2022,1,0.002
61276,2022,1,0.003
61288,2022,2,0.0083
61292,2022,2,0.0005
61293,2022,1,4.9999999999999996e-05
61294,2022,1,0.0005
61300,2022,1,0.0003
61309,2022,2,0.062
61324,2022,1,0.005
61329,2022,1,0.19999999999999998
61332,2022,1,0.005
61339,2022,3,0.036000000000000004
61344,2022,1,0.0015
61345,2013,1,9.999999999999999e-05
61345,2020,1,0.02
61345,2022,1,0.009
61346,2022,1,0.35
61358,2022,2,0.0023
61370,2022,1,0.005
61372,2022,1,0.04
61375,2022,3,0.40219999999999995
61384,2022,1,9.999999999999999e-05
61385,2022,1,2.9999999999999997e-05
61387,2022,1,0.006
61389,2022,1,0.02
61395,2021,1,0.04
61397,2022,3,0.15059999999999998
61400,2022,1,0.005
61407,2022,2,0.10003999999999999
61413,2022,1,0.09999999999999999
61416,2022,1,0.005
61418,2022,2,0.105
61421,2022,2,0.13
61422,2022,1,0.0003
61423,2022,1,0.6
61426,2022,1,0.003
61427,2022,1,0.005
61429,2022,3,0.1065
61435,2022,2,0.1001
61440,2022,3,0.21999999999999997
61444,2022,1,0.015
61445,2022,1,0.3
61447,2010,1,0.04
61447,2022,2,0.2022
61453,2022,1,0.00019999999999999998
61454,2022,1,0.02
61456,2022,2,0.009000000000000001
61457,2022,2,0.18
61460,2022,2,0.20299999999999999
61461,2022,2,0.09
61462,2022,1,0.002
61463,2022,1,0.005
61464,2010,1,0.049999999999999996
61464,2022,1,0.0005
61467,2022,1,0.002
61474,2022,4,0.036199999999999996
61475,2022,1,0.6
61484,2022,1,0.003
61486,2022,4,0.36579999999999996
61490,2022,1,0.11
61491,2020,2,3.9999999999999996e-05
61491,2022,1,0.0009
61500,2022,1,0.00019999999999999998
61501,2022,2,0.181
61507,2022,1,0.002
61508,2022,2,0.0032
62351,2020,1,0.001
62758,2022,1,0.003
63004,2017,1,0.007071999999999999
63006,2008,2,0.050024
63006,2011,2,0.28718999999999995
63006,2012,1,0.03417
63006,2017,1,0.0028079999999999997
63006,2020,1,0.069171
63006,2021,2,0.16999999999999998
63007,2012,1,0.0026969999999999997
63007,2015,1,0.031401
63009,2009,1,0.008555
63009,2016,2,0.000474
63012,2010,1,0.003967
63017,2011,1,0.01641
63017,2017,1,0.0055439999999999994
63026,2012,1,0.009911
63026,2015,1,0.0117
63026,2016,6,0.204926
63037,2017,1,0.0019
63038,2011,1,0.0287
63042,2009,1,0.0135
63042,2011,1,0.007686999999999999
63042,2012,1,0.007264
63042,2015,1,0.033372
63047,2012,1,0.00641
63047,2022,1,0.002
63048,2019,1,0.03705
63054,2019,1,0.014749
63070,2015,1,0.0040089999999999995
63070,2018,1,0.00020099999999999998
63074,2013,1,0.01
63074,2015,1,0.029744
63076,2014,1,0.0007
63077,2016,2,0.996
63077,2019,1,0.0281
63077,2022,1,0.01
63080,2012,1,0.00451
63080,2017,1,0.000588
63081,2015,2,0.004164999999999999
63083,2015,2,0.010060999999999999
63083,2023,1,0.001
63084,2011,1,0.02072
63084,2019,1,0.002738
63087,2008,1,0.02
63092,2016,2,0.002314
63100,2018,1,0.030722
63113,2015,1,0.013365
63113,2016,2,0.006364
63113,2017,1,0.030586
63113,2019,1,0.027724
63116,2010,1,0.009087999999999999
63117,2009,1,0.019799999999999998
63123,2015,1,0.00528
63123,2018,1,0.00245
63127,2010,1,0.0044789999999999995
63127,2014,1,0.0011489999999999998
63133,2010,2,0.039758
63141,2015,1,0.007948
63141,2019,1,0.009212
63142,2008,1,0.00019999999999999998
63144,2016,2,0.001176
63145,2014,1,0.000776
63151,2019,1,0.016557
63157,2019,1,0.0031309999999999997
63159,2010,1,0.011167999999999999
63162,2015,1,9.999999999999999e-05
63163,2009,1,0.027149999999999997
63163,2014,1,0.003728
63166,2008,1,0.03
63177,2019,1,0.002621
63179,2020,1,0.0018089999999999998
63181,2015,1,0.002313
63181,2019,1,0.013828
63182,2023,1,0.0025
63191,2015,1,0.004821
63191,2019,1,0.0401
63192,2017,1,0.003264
63196,2020,1,0.0468
63207,2010,1,0.0014
63208,2012,1,0.035130999999999996
63211,2016,2,0.009453999999999999
63220,2009,1,0.009932
63226,2012,1,0.038759999999999996
63228,2015,1,0.0007599999999999999
63234,2009,1,0.008542
63245,2016,2,0.01633
63246,2012,1,0.0015609999999999999
63250,2010,1,0.02392
63250,2017,1,0.006183999999999999
63258,2010,2,0.030028
63263,2017,1,0.007182999999999999
63264,2015,1,0.001826
63271,2017,1,0.000681
63274,2012,1,0.021835999999999998
63275,2018,1,0.000167
63276,2011,1,0.025137999999999997
63278,2022,1,3.9999999999999996e-05
63284,2010,1,0.0133
63284,2022,1,0.0007999999999999999
63293,2017,1,0.0054329999999999995
63307,2009,1,0.029112
63307,2011,1,0.012199999999999999
63308,2009,1,0.0179
63310,2019,1,0.016151
63314,2011,1,0.004765999999999999
63320,2020,1,0.0008449999999999999
63334,2016,2,0.0026739999999999997
63335,2010,1,0.09999999999999999
63335,2011,1,0.09033999999999999
63335,2012,2,0.07347999999999999
63335,2014,1,0.0037059999999999997
63335,2015,1,0.026480999999999998
63336,2021,1,0.0215
63340,2018,1,0.055922
63342,2009,1,0.014152
63345,2012,1,0.003568
63347,2010,1,0.006006
63358,2012,1,0.002657
63365,2015,1,0.000348
63380,2010,1,0.1432
63380,2011,1,0.045831
63382,2020,1,0.001323
63383,2019,1,0.009819
63388,2016,2,0.007241999999999999
63390,2015,1,0.021108
63395,2016,2,0.11699999999999999
63396,2019,1,0.0068119999999999995
63409,2009,1,0.0747
63409,2010,1,0.041999999999999996
63410,2017,1,0.003665
63411,2008,1,0.005
63418,2020,1,0.033160999999999996
63420,2015,1,0.0211
63420,2017,1,0.000816
63423,2019,1,0.0029059999999999997
63427,2016,2,0.055307999999999996
63430,2015,1,0.1452
63430,2017,1,0.0728
63430,2019,1,0.015815
63430,2020,2,0.006643
63440,2010,1,0.0185
63440,2013,1,0.09065
63440,2019,1,0.019419
63441,2011,1,0.003132
63448,2017,1,0.002689
63448,2020,1,0.000789
63453,2012,1,0.0055639999999999995
63453,2014,1,0.002035
63453,2016,4,0.02103
63453,2020,1,0.003391
63454,2017,1,0.010256
63463,2013,1,0.005
63466,2015,1,0.0005149999999999999
63469,2020,1,0.000225
63470,2011,1,0.0015999999999999999
63470,2015,2,0.008043999999999999
63470,2019,1,0.021714
63472,2015,1,0.012802
64006,2007,1,0.01
64006,2020,1,2e-06
64014,2021,1,0.02
64014,2022,1,0.00019999999999999998
64020,2019,1,0.0006299999999999999
64021,2021,1,9.999999999999999e-06
64024,2019,2,5.999999999999999e-06
64024,2020,1,1.65
64024,2021,1,9.999999999999999e-06
64024,2022,1,0.00015
64037,2019,1,9.999999999999999e-06
64038,2019,1,9.999999999999999e-06
64040,2020,1,0.001
64040,2023,1,1.1093
64047,2022,1,0.03
64056,2019,1,0.00039999999999999996
64059,2019,1,9.999999999999999e-05
64063,2006,1,0.003
64064,2019,1,0.0005
64064,2020,1,0.006
64065,2019,1,0.12
64065,2020,1,0.0007999999999999999
64065,2021,1,3.5
64067,2020,1,0.071
64068,2020,1,9.999999999999999e-06
64069,2019,1,0.09999999999999999
64072,2019,1,9.999999999999999e-05
64084,2020,1,4.9999999999999996e-06
64090,2006,1,0.01
64090,2019,1,9.999999999999999e-06
64094,2020,2,0.01011
64102,2021,1,2e-06
64102,2023,1,4.9999999999999996e-06
64110,2022,1,0.02
64113,2022,1,4.9999999999999996e-06
64119,2019,1,9.999999999999999e-05
64123,2022,1,4.9999999999999996e-05
64124,2019,2,0.9501499999999999
64124,2021,1,0.0005
64128,2019,1,0.02
64129,2021,1,4e-06
64138,2019,1,0.00019999999999999998
64140,2006,1,0.01
64140,2021,1,9.999999999999999e-06
64141,2006,1,1e-06
64142,2019,1,0.001
64147,2022,1,4.9999999999999996e-05
64148,2019,1,1e-06
64157,2021,1,0.0003
64160,2019,2,0.001
64168,2019,1,0.010499999999999999
64172,2022,1,0.008
64173,2009,1,0.01
64180,2006,1,0.04
64188,2019,1,1.9999999999999998e-05
64188,2021,1,0.034999999999999996
64191,2022,1,0.0005
64198,2019,1,0.0003
64204,2019,1,0.03
64206,2019,2,0.0324
64213,2019,1,0.00019999999999999998
64213,2020,1,9.999999999999999e-06
64213,2021,1,3e-06
64217,2022,1,0.15
64218,2019,3,0.100105
64218,2021,1,4.9999999999999996e-06
64220,2009,1,0.01
64223,2020,1,0.7
64230,2019,1,1e-06
64233,2006,1,0.001
64233,2022,1,0.09999999999999999
64238,2019,1,0.0005
64255,2019,1,0.09999999999999999
64256,2019,1,9.999999999999999e-06
64256,2020,1,1.9999999999999998e-05
64256,2021,3,0.020501000000000002
64256,2023,1,9.999999999999999e-05
64258,2019,1,9.999999999999999e-05
64271,2023,1,0.01
64276,2019,1,0.08
64282,2019,1,4.9999999999999996e-05
64284,2007,1,0.00015
64284,2019,4,0.00041299999999999996
64287,2020,1,9.999999999999999e-05
64289,2019,1,1e-06
64295,2022,1,0.01
64298,2019,2,0.08
64301,2009,1,0.03
64302,2019,1,0.01
64306,2006,1,0.02
64306,2023,1,9.999999999999999e-06
64307,2019,1,0.0003
64309,2022,1,0.04
64314,2022,1,4.9999999999999996e-05
64315,2019,1,0.005
64316,2019,1,0.08
64317,2019,1,4.9999999999999996e-06
64320,2019,4,0.18072
64322,2022,1,0.005
64328,2021,1,0.024999999999999998
64336,2019,3,0.00142
64342,2019,2,0.13
64342,2021,1,0.00019999999999999998
64349,2023,1,0.001
64351,2019,1,1e-06
64353,2019,4,0.0012109999999999998
64353,2020,1,0.02
64358,2019,1,4.9999999999999996e-06
64359,2020,1,0.0006
64364,2020,1,0.04
64366,2019,1,4.9999999999999996e-05
64372,2020,1,0.001
64376,2019,1,9.999999999999999e-05
64376,2020,1,9.999999999999999e-05
64377,2019,1,0.0003
64377,2022,1,0.01
64382,2009,1,0.01
64388,2021,1,0.005
64389,2019,1,0.00015
64393,2019,3,0.0013
64404,2020,1,0.02
64405,2019,2,0.00025
64417,2020,2,1.4999999999999999e-05
64422,2007,1,0.01
64430,2019,1,0.002
64433,2019,1,9.999999999999999e-05
64436,2019,2,5.9999999999999995e-05
64445,2019,3,0.00032199999999999997
64452,2019,1,2.9999999999999997e-05
64453,2019,1,1e-06
64463,2022,1,0.0005
64475,2023,1,9.999999999999999e-05
64476,2020,1,1e-06
64477,2019,3,0.1912
64477,2021,1,4.9999999999999996e-06
64477,2022,1,9.999999999999999e-06
64478,2019,1,0.02
64478,2023,1,0.003
64483,2019,1,9.999999999999999e-06
64487,2019,1,9.999999999999999e-06
64491,2019,1,0.049999999999999996
64495,2021,2,0.013000000000000001
64499,2021,2,0.010005
64499,2022,2,8e-06
64500,2019,1,9.999999999999999e-06
64504,2019,2,0.21499999999999997
64504,2020,2,0.10999999999999999
64506,2019,3,0.40100199999999997
64506,2023,1,0.01
64510,2022,1,0.0015
64512,2019,1,0.0006
64516,2019,1,2e-06
64519,2019,1,0.0005
64522,2020,1,9.999999999999999e-05
64527,2020,1,2e-06
64536,2022,1,4.9999999999999996e-05
64540,2019,1,9.999999999999999e-06
64545,2019,3,0.0006
64545,2021,1,4.5
64545,2022,1,4.9999999999999996e-06
64547,2009,1,0.01
64550,2007,1,0.02
64559,2020,1,0.049999999999999996
65004,2011,1,1.9999999999999998e-05
65004,2013,1,9.999999999999999e-06
65006,2019,1,0.049999999999999996
65007,2012,2,2.9999999999999997e-05
65012,2012,2,0.011
65017,2011,2,0.025
65017,2012,1,1.5999999999999999
65019,2012,1,9.999999999999999e-05
65020,2012,1,0.02
65021,2012,1,9.999999999999999e-06
65029,2014,1,9.999999999999999e-05
65031,2012,2,0.15015
65032,2007,1,9.999999999999999e-05
65032,2012,1,9.999999999999999e-06
65032,2019,1,0.09999999999999999
65033,2019,1,0.04
65038,2012,1,0.02
65039,2019,1,0.06
65040,2012,1,0.01
65040,2014,1,0.03
65042,2012,2,0.0016
65042,2019,1,0.09999999999999999
65045,2014,1,1.9999999999999998e-05
65045,2017,1,0.3
65045,2018,1,0.09999999999999999
65047,2012,2,0.00062
65049,2012,1,0.00039999999999999996
65050,2012,1,0.0025
65054,2010,1,0.12
65054,2012,1,0.03
65054,2013,1,0.005
65056,2012,2,0.020050000000000002
65056,2018,1,0.36
65057,2010,2,1.0
65057,2013,1,1.44
65058,2012,1,0.01
65059,2010,1,0.049999999999999996
65059,2012,1,0.001
65062,2011,1,1e-06
65066,2013,1,0.5
65067,2013,1,0.0055
65070,2012,1,9.999999999999999e-05
65071,2012,1,0.005
65076,2012,1,0.01
65077,2012,1,0.0005
65078,2010,1,0.024999999999999998
65078,2014,1,0.024999999999999998
65083,2010,1,9.999999999999999e-06
65083,2013,1,9.999999999999999e-06
65096,2010,1,0.03
65096,2012,2,0.0016
65096,2014,1,9.999999999999999e-05
65099,2011,1,0.002
65099,2012,1,0.01
65099,2019,1,0.04
65100,2012,1,0.00019999999999999998
65102,2012,1,0.0015
65105,2012,1,0.01
65111,2014,1,0.0003
65112,2009,1,0.03
65113,2011,1,0.09999999999999999
65116,2011,1,9.999999999999999e-06
65117,2012,1,1.0
65119,2009,1,0.006
65119,2012,1,4.9999999999999996e-05
65123,2010,1,0.01
65123,2012,1,1.9999999999999998e-05
65123,2013,1,9.999999999999999e-06
65123,2014,1,9.999999999999999e-05
65127,2012,3,0.02021
65127,2013,2,7.5e-05
65127,2014,1,0.01
65128,2009,1,0.03
65129,2012,1,0.006
65130,2008,1,0.02
65138,2010,1,0.00019999999999999998
65138,2011,1,9.999999999999999e-06
65138,2012,1,9.999999999999999e-05
65138,2013,1,0.00025
65139,2008,1,0.00039999999999999996
65139,2012,1,9.999999999999999e-05
65140,2014,1,0.01
65143,2010,1,0.02
65147,2010,1,0.02
65147,2012,2,0.007
65147,2014,1,0.0003
65148,2009,1,0.04
65148,2012,1,9.999999999999999e-05
65149,2013,1,0.001
65156,2012,1,9.999999999999999e-05
65157,2012,1,0.01
65160,2012,1,0.09999999999999999
65161,2012,1,0.005
65162,2014,1,0.00015
65164,2010,1,0.04
65165,2012,1,0.003
65166,2014,1,0.03
65170,2012,1,0.00039999999999999996
65171,2012,1,4.9999999999999996e-05
65172,2007,1,0.15
65172,2012,2,0.010008
65173,2011,1,0.01
65173,2014,1,0.01
65176,2014,1,9.999999999999999e-05
65177,2012,1,0.0005
65179,2012,1,0.003
65180,2012,1,9.999999999999999e-05
65186,2012,1,0.09999999999999999
65188,2012,1,0.02
65192,2020,1,0.02
65193,2014,1,9.999999999999999e-05
65193,2019,1,0.03
65197,2012,1,7.999999999999999e-05
65199,2009,1,0.00019999999999999998
65202,2011,1,0.01
65202,2013,1,0.0003
65212,2011,1,9.999999999999999e-06
65218,2011,1,0.35
65218,2013,1,2.9999999999999997e-05
65220,2012,4,0.0023
65220,2019,1,0.02
65220,2020,1,0.02
65221,2012,1,0.049999999999999996
65226,2007,1,9.999999999999999e-05
65226,2012,1,0.0005
65228,2014,1,0.001
65231,2012,1,0.0003
65233,2014,2,0.0102
65234,2019,1,2.5
65235,2012,4,0.00531
65235,2013,2,0.00010999999999999999
65237,2013,1,9.999999999999999e-06
65238,2012,2,0.01
65238,2019,1,0.02
65239,2012,1,0.001
65244,2013,1,0.001
65247,2013,1,0.001
65250,2012,1,0.00019999999999999998
65251,2012,1,9.999999999999999e-06
65252,2013,1,3.9999999999999996e-05
65256,2012,1,0.03
65258,2012,1,0.00019999999999999998
65271,2012,1,0.001
65273,2012,1,0.0007999999999999999
65279,2012,1,0.0015
65279,2013,1,0.01
65279,2014,1,0.0005
65281,2012,1,4.9999999999999996e-05
65284,2012,2,0.0014
65284,2013,1,9.999999999999999e-06
65284,2019,1,0.02
65286,2012,1,1.9999999999999998e-05
65286,2013,2,0.00011999999999999999
65286,2014,1,9.999999999999999e-05
65286,2019,1,0.02
65294,2009,1,0.02
65295,2019,1,0.01
65295,2022,1,0.39999999999999997
65296,2014,1,0.01
65303,2012,1,0.001
65304,2012,2,0.02001
65320,2019,1,0.04
65329,2011,1,0.01
65330,2012,1,0.00019999999999999998
65335,2012,1,0.00019999999999999998
65335,2013,2,0.0055
65339,2013,1,0.002
65344,2009,2,2.86
65344,2012,3,1.300203
65344,2020,1,0.03
65349,2019,1,0.01
65352,2012,1,0.19999999999999998
65352,2014,1,0.15
65352,2019,1,0.01
65353,2014,1,9.999999999999999e-05
65354,2012,1,0.5
65358,2012,1,0.0007999999999999999
65362,2007,1,0.02
65366,2012,1,0.0003
65367,2012,1,0.01
65370,2012,1,0.01
65370,2013,1,0.0005
65375,2012,3,0.00030999999999999995
65382,2014,1,0.01
65385,2008,1,9.999999999999999e-05
65388,2012,2,0.00031999999999999997
65388,2013,2,0.0301
65389,2010,1,9.999999999999999e-06
65389,2012,2,0.0006399999999999999
65393,2019,1,0.02
65394,2012,1,0.01
65395,2010,1,0.01
65395,2011,1,4e-06
65395,2012,2,0.001001
65400,2010,1,1.0
65406,2013,1,2.9999999999999997e-05
65408,2011,1,0.3
65408,2012,1,0.19999999999999998
65413,2013,1,9.999999999999999e-06
65421,2012,1,0.01
65422,2010,1,0.01
65424,2011,1,0.0007999999999999999
65425,2012,1,9.999999999999999e-05
65425,2014,1,0.03
65428,2019,2,1.15
65432,2014,1,0.02
65439,2013,1,0.00019999999999999998
65444,2010,1,0.09999999999999999
65444,2011,1,0.06999999999999999
65444,2012,2,0.011
65451,2012,1,9.999999999999999e-06
65460,2012,1,1.9999999999999998e-05
65463,2012,1,0.01
65464,2012,1,9.999999999999999e-06
65465,2007,1,0.0005
65465,2008,1,0.015
65465,2012,2,0.10003
65467,2013,1,0.0005
65471,2012,1,0.0006
65473,2009,1,0.15
65473,2011,1,0.09999999999999999
65473,2012,1,0.0005
65473,2013,1,1.2e-05
65473,2022,1,0.15
65481,2012,2,7.999999999999999e-05
65481,2013,1,4.9999999999999996e-05
66001,2021,1,0.0231
66002,2006,1,0.015
66002,2007,2,0.07
66002,2010,2,0.019
66002,2014,1,0.034999999999999996
66002,2018,1,0.03
66002,2021,2,0.095
66003,2012,1,0.01
66003,2017,1,0.049999999999999996
66003,2022,3,0.00033299999999999996
66004,2012,2,0.303
66004,2015,3,0.00502
66004,2022,1,9.999999999999999e-06
66004,2023,1,3e-06
66005,2011,1,0.01
66005,2012,2,0.635
66005,2015,1,4.9999999999999996e-05
66005,2016,2,0.00039999999999999996
66005,2017,1,0.001
66006,2021,2,0.011
66007,2014,1,0.02
66008,2006,3,0.703
66008,2007,1,0.02
66008,2012,1,0.0025
66008,2013,2,0.06999999999999999
66008,2014,4,0.054
66008,2015,6,0.19669999999999999
66008,2016,16,0.13102
66008,2017,3,0.017
66008,2018,2,0.022
66008,2019,2,0.32
66008,2020,1,0.03
66008,2021,3,0.023
66008,2022,1,0.00025
66008,2023,10,4.307143
66009,2023,1,4.9999999999999996e-05
66010,2021,1,2.9999999999999997e-05
66010,2022,1,0.0003
66010,2023,1,1.4999999999999999e-05
66011,2007,2,0.05499999999999999
66011,2016,2,0.06
66011,2017,3,0.38
66011,2019,1,0.01
66011,2020,1,0.0034999999999999996
66011,2021,1,0.03
66012,2006,1,0.01
66012,2007,3,0.05
66012,2010,1,0.03
66012,2012,1,0.002
66012,2015,1,0.0015
66012,2016,2,0.049999999999999996
66012,2017,5,0.0412
66012,2018,8,0.0931
66012,2021,4,0.32153
66012,2022,1,0.01
66013,2007,1,0.015
66013,2010,1,0.015
66013,2023,1,1.9999999999999998e-05
66014,2006,2,0.025
66014,2007,1,0.005
66014,2008,1,0.02
66014,2009,3,0.03
66014,2010,2,0.02
66014,2012,2,0.055
66014,2013,2,0.03
66014,2014,3,0.12999999999999998
66014,2015,8,0.13415000000000002
66014,2016,8,0.11599999999999999
66014,2017,7,0.2615
66014,2018,7,0.026600000000000002
66014,2019,5,0.06999999999999999
66014,2020,3,0.032
66014,2021,1,0.004
66014,2022,3,0.3388
66015,2007,1,0.06999999999999999
66015,2009,2,0.034999999999999996
66015,2012,1,0.01
66015,2017,2,0.006
66015,2019,1,0.003
66015,2020,1,0.049999999999999996
66015,2021,2,0.034
66015,2022,1,0.01
66016,2006,1,0.02
66016,2009,1,0.04
66016,2012,1,0.049999999999999996
66016,2013,1,0.049999999999999996
66016,2014,2,0.09999999999999999
66016,2015,4,0.027129999999999998
66016,2016,6,2.55424
66016,2017,6,0.25579999999999997
66016,2018,4,0.043000000000000003
66016,2019,2,0.33199999999999996
66016,2020,1,0.03
66016,2021,1,0.002
66016,2023,3,7.2552
66017,2007,2,0.041999999999999996
66017,2009,1,0.06999999999999999
66017,2010,2,0.033
66017,2013,1,0.006999999999999999
66017,2015,1,0.01
66017,2020,1,0.09999999999999999
66018,2007,1,0.02
66018,2008,1,0.006999999999999999
66018,2010,1,0.02
66018,2015,1,0.03
66018,2017,1,0.003
66018,2022,1,0.002
66018,2023,1,5.9999999999999995e-05
66019,2006,1,0.015
66019,2008,1,0.024999999999999998
66019,2009,1,0.02
66019,2012,1,0.008
66019,2016,6,0.0018
66019,2019,1,0.04
66019,2020,2,0.07
66019,2021,1,0.003
66019,2023,1,9.999999999999999e-06
66020,2015,1,2.9999999999999997e-05
66020,2016,4,0.00503
66020,2017,1,0.00015
66020,2022,1,0.0009
66021,2007,2,0.015
66021,2008,1,0.01
66021,2012,2,0.10999999999999999
66022,2016,2,0.04
66022,2017,1,1.9999999999999998e-05
66023,2012,1,1.7
66023,2015,1,9.999999999999999e-06
66023,2018,1,0.005
66024,2009,2,0.034999999999999996
66024,2011,1,0.003
66024,2012,2,0.025
66024,2013,1,0.02
66024,2014,1,0.003
66024,2016,8,0.0214
66024,2017,5,1.6905
66024,2018,1,0.00019999999999999998
66024,2019,2,0.02035
66024,2020,4,0.03
66024,2021,2,0.003335
66024,2022,1,0.000126
66024,2023,1,0.005
66025,2017,1,0.0005
66026,2007,1,0.03
66026,2008,1,0.02
66026,2013,1,0.0025
66026,2016,2,0.02
66026,2017,2,0.052
66026,2018,2,0.022
66027,2010,1,0.04
66027,2015,1,3e-06
66028,2016,4,0.06999999999999999
66028,2017,2,0.006
66028,2018,1,0.01
66029,2007,1,0.01
66029,2015,1,0.00015
66029,2017,1,0.001
66029,2021,2,0.0402
66029,2023,1,7e-05
66030,2006,2,0.046
66030,2007,3,0.175
66030,2008,2,0.09
66030,2009,2,0.06
66030,2010,1,0.01
66030,2011,1,0.26
66030,2012,2,0.06
66030,2013,1,0.01
66030,2014,2,0.03
66030,2015,4,0.1056
66030,2016,14,0.8909999999999999
66030,2017,6,0.0042
66030,2018,3,0.0058000000000000005
66030,2019,3,0.0145
66030,2020,1,0.11
66030,2021,2,0.0075
66030,2022,5,1.6805199999999998
66030,2023,1,0.0006
66033,2015,1,0.0005
66033,2017,1,0.04
66033,2019,1,0.005
66033,2023,3,3.0999999999999995e-05
66034,2023,1,0.0006
66036,2015,2,0.010150000000000001
66036,2017,1,0.003
66036,2018,1,0.00015
66037,2007,1,0.02
66037,2009,1,0.0003
66037,2014,2,0.035
66037,2015,1,0.176
66037,2016,4,0.094
66037,2017,3,0.015
66037,2019,2,0.035
66037,2021,3,0.04
66038,2006,1,0.01
66038,2007,1,0.02
66038,2016,2,0.002
66038,2019,1,0.01
66038,2020,1,0.02
66039,2015,2,0.002
66039,2022,1,0.01
66041,2006,2,0.026000000000000002
66041,2007,1,0.01
66041,2008,3,0.08499999999999999
66041,2009,2,0.05499999999999999
66041,2010,1,0.01
66041,2011,1,0.02
66041,2013,1,0.01
66041,2015,5,0.024705
66041,2016,2,0.016
66041,2017,1,9.999999999999999e-05
66041,2020,1,0.01
66041,2022,3,0.09975
66041,2023,1,0.02
66042,2007,1,0.008
66042,2021,1,0.002
66042,2022,1,9.999999999999999e-05
66043,2011,1,0.205
66043,2012,1,0.03
66043,2015,1,9.999999999999999e-05
66043,2016,4,2.3999999999999997e-05
66044,2006,2,0.03
66044,2011,1,0.015
66044,2015,3,0.00808
66044,2019,1,0.002
66044,2021,2,0.004
66044,2022,1,0.0006
66044,2023,1,9.999999999999999e-05
66045,2006,1,0.016
66045,2007,1,0.03
66045,2015,1,1.9999999999999998e-05
66045,2018,1,0.0012
66045,2021,1,0.002
66045,2022,1,0.00039999999999999996
66046,2013,2,0.06
66046,2015,2,0.01
66046,2016,10,0.084
66046,2017,3,0.018099999999999998
66046,2018,1,0.0015
66046,2020,2,0.03
66046,2021,2,0.00602
66046,2022,5,0.838564
66048,2007,1,9.999999999999999e-05
66048,2012,1,0.03
66048,2013,2,0.31
66048,2014,1,0.03
66048,2015,3,1.3054999999999999
66048,2016,2,0.3
66048,2017,4,0.026699999999999998
66048,2021,1,0.0993
66048,2022,1,0.0007639999999999999
66048,2023,1,2.9999999999999997e-05
66049,2006,2,0.03
66049,2009,1,0.005
66049,2014,2,0.03
66049,2015,2,0.001
66049,2016,2,0.02
66049,2017,3,0.0066
66049,2018,2,0.0018
66049,2020,1,0.049999999999999996
66049,2021,4,0.013560000000000001
66049,2022,4,0.01405
66049,2023,3,0.00294
66050,2006,1,0.02
66050,2007,2,0.06
66050,2009,1,0.015
66050,2010,3,0.05
66050,2013,1,0.024999999999999998
66050,2017,1,0.049999999999999996
66050,2018,3,0.05
66050,2019,1,0.04
66050,2020,1,0.01
66050,2021,1,0.04
66050,2022,1,0.01
66051,2007,1,0.02
66052,2022,1,0.0003
66053,2006,2,2.2699999999999996
66053,2008,1,0.6
66053,2009,1,0.02
66053,2013,1,0.01
66053,2014,1,0.003
66053,2015,1,0.0005
66053,2016,4,0.0102
66053,2017,2,0.0508
66053,2018,2,0.0055
66053,2021,1,0.00019999999999999998
66053,2022,1,2.9999999999999997e-05
66053,2023,1,1.9999999999999998e-05
66055,2019,1,0.001
66056,2009,1,0.005
66056,2012,2,0.065
66056,2017,1,0.0025
66056,2021,2,0.003
66057,2014,1,0.01
66057,2020,1,0.002
66057,2023,1,0.0007
66058,2006,2,0.034
66058,2007,1,0.01
66058,2010,4,0.045000000000000005
66058,2012,1,0.0107
66058,2015,1,0.26999999999999996
66058,2016,6,0.0205
66058,2017,5,0.0204
66058,2018,1,0.015
66058,2020,1,0.005
66058,2021,1,0.015
66058,2022,3,0.013000000000000001
66058,2023,1,0.001
66059,2018,1,0.017499999999999998
66060,2007,1,0.015
66060,2012,2,0.04
66060,2023,2,0.01002
66061,2015,1,0.02
66061,2019,1,0.001
66063,2012,1,0.001
66063,2016,2,0.003
66063,2017,1,0.00019999999999999998
66063,2020,1,0.002
