Année,Code INSEE,Surface parcourue (km2)
2019,30346,0.0056
2019,47169,4.9999999999999996e-05
2019,36159,0.002
2019,13055,0.001
2019,41149,9.999999999999999e-06
2019,72154,0.00019999999999999998
2019,33022,0.002
2019,33449,4.9999999999999996e-05
2019,84017,0.0012
2019,34291,0.001339
2019,66214,0.01
2019,31534,0.001
2019,66011,0.01
2019,39377,0.11
2019,21309,0.16
2019,13113,1.9999999999999998e-05
2019,12154,0.0005
2019,26211,0.00039999999999999996
2019,46083,0.008
2019,46176,9.999999999999999e-05
2019,11122,4.9999999999999996e-05
2019,46324,0.005
2019,46324,0.005
2019,46153,0.0005
2019,41085,0.005
2019,46308,9.999999999999999e-05
2019,41041,0.6
2019,26020,0.015
2019,66134,0.02
2019,23048,0.003
2019,26225,0.00039999999999999996
2019,26093,0.00019999999999999998
2019,33290,0.0005
2019,34038,0.000612
2019,47209,0.01
2019,33310,0.006
2019,11081,1.9999999999999998e-05
2019,66069,0.015
2019,66214,0.034999999999999996
2019,83137,0.09999999999999999
2019,34165,0.051572
2019,11116,0.117685
2019,03185,0.06
2019,41072,0.011
2019,34095,0.6229
2019,41267,1.02
2019,34344,0.001776
2019,83018,0.00019999999999999998
2019,45199,0.0052
2019,52497,0.0005
2019,97415,0.02
2019,04141,0.0007999999999999999
2019,83046,9.999999999999999e-05
2019,46339,0.0005
2019,66217,0.015
2019,26342,0.0003
2019,34149,0.002
2019,48075,0.00033
2019,13047,4.9999999999999996e-05
2019,15169,0.005
2019,31334,0.3
2019,39078,0.005
2019,66215,0.005
2019,72244,0.0005
2019,46201,0.00025
2019,21661,0.16499999999999998
2019,11441,0.017246
2019,13081,2e-06
2019,34036,0.012877
2019,45282,0.015
2019,86120,0.015
2019,06019,0.005
2019,81209,0.04
2019,11145,0.0007999999999999999
2019,88160,0.01
2019,72051,0.0026
2019,66127,0.02
2019,11379,4.9999999999999996e-05
2019,87117,0.00019999999999999998
2019,11255,0.0015
2019,13055,0.003
2019,69296,0.04
2019,30032,0.017582999999999998
2019,11379,1.4999999999999999e-05
2019,55268,1.7999999999999998
2019,71430,0.0005
2019,26041,0.0013499999999999999
2019,39513,0.005
2019,40105,0.00141
2019,11170,9.999999999999999e-05
2019,34184,0.01
2019,2A181,4.9999999999999996e-05
2019,13011,0.0015
2019,2A092,0.00019999999999999998
2019,07083,0.006
2019,33255,0.002
2019,13077,0.002
2019,58201,0.004399999999999999
2019,13084,0.006
2019,2B201,0.0414
2019,86141,0.0050999999999999995
2019,11374,0.115655
2019,11050,0.002189
2019,26146,7.999999999999999e-05
2019,13047,0.0003
2019,58309,0.0046
2019,06148,4.9999999999999996e-05
2019,66111,0.0015
2019,34295,0.036253
2019,39063,0.0003
2019,35064,0.03
2019,06099,0.0003
2019,46120,9.999999999999999e-05
2019,41250,0.08199999999999999
2019,47323,0.0025
2019,46128,0.0006
2019,23056,0.001
2019,23056,0.001
2019,04175,0.00043999999999999996
2019,41248,0.0803
2019,35187,0.015
2019,77186,0.0078
2019,77339,0.0065
2019,55574,0.3
2019,40229,0.002
2019,45245,0.0405
2019,63157,0.0031309999999999997
2019,41016,0.03
2019,34056,0.002
2019,11099,0.00015
2019,47299,9.999999999999999e-06
2019,2A189,1.9999999999999998e-05
2019,23036,0.005
2019,31454,0.01
2019,11365,0.002045
2019,86045,0.03
2019,37234,0.215
2019,58007,0.0021999999999999997
2019,38467,0.034999999999999996
2019,13077,4.9999999999999996e-06
2019,83107,0.02
2019,30330,0.0018579999999999998
2019,46118,0.0005
2019,43098,0.016928
2019,11262,0.009426
2019,86264,0.19
2019,34188,0.006653
2019,55573,0.0007999999999999999
2019,40287,0.22699999999999998
2019,33527,0.04
2019,63310,0.016151
2019,88064,0.0005
2019,46200,0.001
2019,84035,0.1303
2019,58067,0.204
2019,21022,0.020375
2019,28359,0.003
2019,13056,4.9999999999999996e-05
2019,33284,0.0005
2019,28137,0.004
2019,72293,0.01
2019,40163,0.004
2019,40152,0.008
2019,2A247,0.0005
2019,11188,4.9999999999999996e-06
2019,11258,0.00015
2019,46132,0.00019999999999999998
2019,13114,9.999999999999999e-05
2019,26342,0.00015999999999999999
2019,46305,0.01
2019,26216,0.0015
2019,26358,0.00053
2019,33003,4.9999999999999996e-05
2019,55350,1.3599999999999999
2019,10141,0.02
2019,21021,0.051
2019,13050,0.0017
2019,23022,0.005
2019,32334,0.09999999999999999
2019,72260,0.02
2019,23036,0.02
2019,15165,0.01
2019,15117,0.01
2019,39165,0.002
2019,33290,0.00019999999999999998
2019,36123,0.01
2019,13009,0.0003
2019,11099,0.002
2019,81120,0.049999999999999996
2019,13112,7.999999999999999e-05
2019,13112,0.00039999999999999996
2019,06155,0.00039999999999999996
2019,2B049,0.003
2019,13085,4.9999999999999996e-06
2019,87150,0.005
2019,21694,0.0749
2019,72075,0.003
2019,45257,1.1099999999999999
2019,27524,0.47
2019,04004,0.5277
2019,27172,0.16999999999999998
2019,88189,0.01
2019,24294,0.02
2019,72047,0.034999999999999996
2019,72047,0.034999999999999996
2019,07330,0.31279999999999997
2019,06084,0.018099999999999998
2019,55229,0.51
2019,83012,0.034999999999999996
2019,66136,0.015
2019,18185,0.015
2019,17104,0.0087
2019,76290,0.03
2019,45192,2.5
2019,33474,0.015
2019,37200,0.02
2019,52205,0.6
2019,10119,0.02
2019,33090,0.003
2019,66158,0.034999999999999996
2019,41088,0.20099999999999998
2019,21584,0.064
2019,76497,0.06999999999999999
2019,28415,0.0705
2019,15169,0.001
2019,52489,0.26
2019,07090,0.03
2019,13001,0.001
2019,16374,0.006
2019,86253,0.005
2019,41157,0.015
2019,88029,0.00039999999999999996
2019,47155,0.049999999999999996
2019,87082,0.005
2019,26344,0.006999999999999999
2019,23090,0.06
2019,33192,9.999999999999999e-05
2019,88460,0.02
2019,40168,9.999999999999999e-05
2019,27183,1.5699999999999998
2019,82168,0.010499999999999999
2019,58113,0.01
2019,72260,1.9999999999999998e-05
2019,40129,0.0003
2019,30346,0.0007999999999999999
2019,66024,0.02
2019,33449,9.999999999999999e-05
2019,40163,0.003
2019,37145,0.01
2019,33376,0.08
2019,72061,0.003
2019,13077,9.999999999999999e-05
2019,72293,0.002
2019,40075,3e-06
2019,13004,0.0006
2019,07307,0.005399999999999999
2019,2A308,4e-06
2019,26295,0.002
2019,38543,0.0006
2019,07024,0.004
2019,42051,0.04
2019,34143,0.121109
2019,34153,0.000453
2019,30310,9.999999999999999e-05
2019,34039,0.014953999999999999
2019,07112,9.999999999999999e-05
2019,48082,5.9999999999999995e-05
2019,07209,0.0007999999999999999
2019,07117,0.0012
2019,48040,9.999999999999999e-06
2019,2A345,1.9999999999999998e-05
2019,84136,0.0007
2019,04057,9.999999999999999e-06
2019,2A098,4.9999999999999996e-05
2019,13002,9.999999999999999e-05
2019,06149,0.0040999999999999995
2019,13001,0.0006
2019,2B083,9.999999999999999e-05
2019,2B347,9.999999999999999e-06
2019,2A006,2.9999999999999997e-05
2019,2B165,9.999999999999999e-06
2019,2B229,9.999999999999999e-06
2019,04076,9.999999999999999e-06
2019,72047,9.999999999999999e-06
2019,40046,0.011
2019,66212,0.015
2019,34116,0.00112
2019,48194,0.0007999999999999999
2019,13047,0.0003
2019,13047,4.9999999999999996e-05
2019,84028,0.00018999999999999998
2019,13023,0.0003
2019,13107,0.00019999999999999998
2019,41018,2.9999999999999997e-05
2019,07005,1.9999999999999998e-05
2019,35152,0.02
2019,05013,0.003
2019,33154,0.02
2019,83153,0.1752
2019,72158,0.09
2019,72213,0.0015
2019,37086,0.045
2019,72231,0.01
2019,11253,9.999999999999999e-06
2019,40085,0.045
2019,13014,0.002
2019,13081,0.0015
2019,34320,1.4999999999999999e-05
2019,30346,0.00011999999999999999
2019,40046,0.0226
2019,34165,0.001044
2019,72196,0.0005
2019,34045,0.002702
2019,66069,0.015
2019,72231,0.015
2019,13106,9.999999999999999e-05
2019,05013,0.0034
2019,11266,9.999999999999999e-06
2019,30128,3.09084
2019,41042,0.02
2019,72158,0.00019999999999999998
2019,30350,0.003111
2019,58087,0.086647
2019,13091,9.999999999999999e-05
2019,34213,0.171261
2019,66225,0.004
2019,13047,0.003
2019,66225,0.001
2019,13112,0.001
2019,66115,0.00019999999999999998
2019,13112,0.0015
2019,84034,0.00039999999999999996
2019,34268,0.000277
2019,34183,0.003204
2019,11262,0.068755
2019,13085,0.00041099999999999996
2019,58289,0.0249
2019,13039,0.003
2019,30169,9.999999999999999e-05
2019,48194,0.11427
2019,15250,0.02
2019,06065,9.999999999999999e-05
2019,41231,9.999999999999999e-06
2019,72239,0.00019999999999999998
2019,15188,0.004
2019,33284,0.0005
2019,33029,0.0018
2019,34069,0.000565
2019,34036,2.9999999999999997e-05
2019,11024,0.0003
2019,40246,1e-06
2019,13015,4.9999999999999996e-05
2019,64024,1e-06
2019,34146,0.022418
2019,34036,0.006323
2019,34335,3.1e-05
2019,13007,0.00019999999999999998
2019,2A191,9.999999999999999e-06
2019,2B112,0.002
2019,05013,0.0034
2019,34213,2e-06
2019,34036,0.001493
2019,34146,0.001
2019,34163,0.000168
2019,2A271,3.9999999999999996e-05
2019,69108,0.0009
2019,66077,0.01
2019,30064,0.024999999999999998
2019,30142,0.001
2019,34184,0.001602
2019,34069,0.00039999999999999996
2019,47235,4.9999999999999996e-05
2019,33214,2e-06
2019,33214,2e-06
2019,13047,2.9999999999999997e-05
2019,15168,0.03
2019,83072,0.0003
2019,2A142,1.9999999999999998e-05
2019,34178,0.00013
2019,33122,0.012
2019,30341,1.625611
2019,30128,3.218771
2019,33097,0.001
2019,11266,0.417765
2019,07006,0.0165
2019,30180,0.09450299999999999
2019,33001,0.005
2019,36128,0.12
2019,18067,0.04
2019,34145,0.052988999999999994
2019,33498,0.049999999999999996
2019,83087,9.999999999999999e-06
2019,34015,0.12286899999999999
2019,33498,0.04
2019,86040,0.0055
2019,05013,0.0040999999999999995
2019,33214,0.006999999999999999
2019,34165,1.8999999999999998e-05
2019,13055,0.0005
2019,13075,4.9999999999999996e-05
2019,33498,0.004
2019,13039,0.003
2019,13039,0.006999999999999999
2019,07284,0.0005
2019,45072,0.053
2019,17243,0.0005
2019,13039,0.004
2019,33122,0.055
2019,2A269,1.4999999999999999e-05
2019,34166,0.206119
2019,13098,4.9999999999999996e-05
2019,72215,3.9999999999999996e-05
2019,30268,0.00025
2019,58086,0.014619
2019,13094,4.9999999999999996e-05
2019,11262,0.0003
2019,66134,0.002
2019,66115,0.0015
2019,66115,0.002
2019,34047,0.003
2019,66115,0.0005
2019,11099,4.9999999999999996e-06
2019,2A362,0.000455
2019,18067,0.005
2019,69176,0.002
2019,21223,0.0066229999999999995
2019,21523,0.031
2019,06092,0.0003
2019,88462,3e-06
2019,49154,0.09
2019,33498,0.32
2019,87112,0.00019999999999999998
2019,33073,0.0006
2019,86280,0.010099
2019,15157,0.005
2019,11037,1e-06
2019,66195,0.01
2019,07267,0.002
2019,34088,0.000721
2019,11210,2.9999999999999997e-05
2019,06001,0.0005
2019,45267,0.015
2019,34143,0.0019349999999999999
2019,37212,0.01
2019,48122,0.005399999999999999
2019,13026,4.9999999999999996e-05
2019,83075,9.999999999999999e-05
2019,86024,0.002
2019,34069,0.000603
2019,40332,0.001388
2019,39510,0.01
2019,63430,0.015815
2019,83072,0.0003
2019,48048,0.00019999999999999998
2019,15204,0.002
2019,15122,0.002
2019,37186,0.015
2019,11069,4.9999999999999996e-05
2019,45084,0.03
2019,34232,0.000154
2019,13050,0.0026999999999999997
2019,46173,0.005
2019,66069,0.024999999999999998
2019,45268,0.015
2019,07221,0.02
2019,07117,0.8658
2019,07037,0.001
2019,07247,0.006999999999999999
2019,15141,0.049999999999999996
2019,07006,0.0006
2019,07053,0.00019999999999999998
2019,13071,1.9999999999999998e-05
2019,34322,0.006927999999999999
2019,30239,0.00019999999999999998
2019,13056,4.9999999999999996e-05
2019,15005,0.03
2019,2B025,5.6999999999999996e-05
2019,2B025,0.001
2019,2B290,1.4999999999999999e-05
2019,2B352,9.999999999999999e-06
2019,34322,0.013
2019,48134,4.9999999999999996e-06
2019,48148,1.9999999999999998e-05
2019,46152,0.0003
2019,30128,9.999999999999999e-06
2019,83139,0.022
2019,84008,0.04
2019,15080,0.005
2019,33225,0.002
2019,83039,9.999999999999999e-05
2019,47215,9.999999999999999e-06
2019,84143,0.003446
2019,87203,0.00019999999999999998
2019,34268,0.149615
2019,13106,3.9999999999999996e-05
2019,2A362,1.9999999999999998e-05
2019,34213,0.01524
2019,2B143,0.0003
2019,33115,0.04
2019,33329,0.002
2019,87150,0.001
2019,26202,0.01245
2019,83062,0.01
2019,13047,0.001
2019,11203,0.083281
2019,17243,0.0015
2019,15004,0.005
2019,2A351,7.999999999999999e-05
2019,34172,3.6e-05
2019,13004,0.02
2019,13056,9.999999999999999e-05
2019,2B049,9.999999999999999e-06
2019,34184,2.9e-05
2019,64289,1e-06
2019,46310,9.999999999999999e-05
2019,87106,0.003
2019,46010,0.03
2019,15250,0.06
2019,04112,0.0007
2019,11325,0.0005
2019,48095,0.0003
2019,04113,0.2878
2019,11435,4e-06
2019,13066,0.001
2019,2B124,0.0012
2019,11122,0.012882
2019,37178,0.01
2019,13100,4.9999999999999996e-05
2019,13100,2.9999999999999997e-05
2019,30033,0.0092
2019,13071,9.999999999999999e-05
2019,11379,0.0023899999999999998
2019,2A142,1.9999999999999998e-05
2019,34056,0.000602
2019,34088,2.9e-05
2019,83091,9.999999999999999e-05
2019,13040,9.999999999999999e-05
2019,34143,0.011705
2019,46011,9.999999999999999e-05
2019,34277,0.019756
2019,11212,0.0025
2019,04092,0.00019999999999999998
2019,83113,4.9999999999999996e-05
2019,86233,0.02
2019,83109,9.999999999999999e-05
2019,13092,0.00015
2019,34056,0.08499999999999999
2019,11188,4e-06
2019,30071,0.029380999999999997
2019,34032,5.2e-05
2019,83035,1.9999999999999998e-05
2019,34032,1.7e-05
2019,34322,0.0008839999999999999
2019,66016,0.002
2019,13056,0.0003
2019,11286,0.00011999999999999999
2019,11286,0.00038899999999999997
2019,13051,0.0387
2019,11081,0.003248
2019,11396,0.000165
2019,83035,0.0006
2019,84017,0.0005
2019,83048,0.00047
2019,13004,0.0003
2019,30071,0.00019999999999999998
2019,30176,0.004190999999999999
2019,83104,0.0021999999999999997
2019,66182,0.005
2019,07024,0.03
2019,07024,0.03
2019,13106,1.9999999999999998e-05
2019,2A247,7e-05
2019,66212,0.005
2019,72094,1.9999999999999998e-05
2019,84119,0.0081
2019,07156,9.999999999999999e-05
2019,66224,0.02
2019,30176,0.042676
2019,30176,9.999999999999999e-05
2019,11037,0.001
2019,11081,0.00011999999999999999
2019,11081,0.0005
2019,11081,1e-06
2019,2A276,4.9999999999999996e-05
2019,84017,0.0010999999999999998
2019,84030,0.0005
2019,05123,0.07039999999999999
2019,2B079,0.12
2019,49180,0.06999999999999999
2019,83063,9.999999999999999e-05
2019,34163,0.00023799999999999998
2019,15092,0.01
2019,66212,0.02
2019,11248,11.0288
2019,18105,0.005
2019,34163,9.999999999999999e-05
2019,77006,0.0048
2019,11196,4.9999999999999996e-06
2019,34226,1.7177
2019,66224,0.18
2019,13001,0.001395
2019,66226,0.04
2019,15015,0.01
2019,15250,0.0025
2019,34291,0.000124
2019,34337,0.001132
2019,33090,0.0006
2019,13103,0.08209999999999999
2019,66115,0.015
2019,30108,0.01
2019,66143,0.003
2019,66084,0.005
2019,34178,0.035093
2019,13118,0.011
2019,30108,0.001
2019,2A062,1.4999999999999999e-05
2019,83115,4.9999999999999996e-05
2019,48122,9.999999999999999e-06
2019,26099,0.002
2019,34114,0.0046
2019,34114,0.000254
2019,34114,0.000358
2019,13101,0.0005
2019,72181,1.9999999999999998e-05
2019,06130,0.0003
2019,11426,0.0076
2019,13081,0.002
2019,33018,0.002
2019,34107,0.002303
2019,83025,0.013
2019,30085,0.0003
2019,11069,0.001
2019,26247,0.0397
2019,34260,0.0018139999999999999
2019,30085,1.9999999999999998e-05
2019,30085,9.999999999999999e-06
2019,11262,0.0013499999999999999
2019,13055,0.002
2019,26022,0.026
2019,30085,2.9999999999999997e-05
2019,84046,0.0009
2019,30176,9.999999999999999e-05
2019,26377,0.003
2019,11099,0.0003
2019,33190,0.004
2019,66217,0.024
2019,2A066,0.0012649999999999998
2019,07236,0.003
2019,11099,0.001
2019,33090,1.9999999999999998e-05
2019,84047,0.0005
2019,04209,0.02
2019,83107,0.049999999999999996
2019,06074,0.0005
2019,07212,0.00019999999999999998
2019,2A006,5.4e-05
2019,88160,9.999999999999999e-06
2019,64317,4.9999999999999996e-06
2019,11370,0.00015
2019,06072,9.999999999999999e-05
2019,86202,0.02
2019,66115,0.02
2019,66115,0.002
2019,2A070,0.003
2019,97411,0.0015409999999999998
2019,33310,0.03
2019,30140,1.9999999999999998e-05
2019,72158,0.01
2019,03205,0.0315
2019,46063,0.00015
2019,37221,0.065
2019,46117,0.001
2019,13032,0.00019999999999999998
2019,13113,0.00035
2019,30189,1.9999999999999998e-05
2019,47089,0.015
2019,33501,0.00015
2019,11262,0.0007999999999999999
2019,11145,2e-06
2019,33310,0.01
2019,66014,0.034999999999999996
2019,30176,4.9999999999999996e-06
2019,33333,9.999999999999999e-06
2019,13030,0.00019999999999999998
2019,88011,1e-06
2019,04040,0.0046
2019,66088,0.049999999999999996
2019,87019,0.01
2019,2A100,0.00039999999999999996
2019,2A362,1.9999999999999998e-05
2019,58276,0.0433
2019,30090,9.999999999999999e-06
2019,2B007,9.999999999999999e-06
2019,2B153,9.999999999999999e-06
2019,15038,0.02
2019,04070,8e-06
2019,33322,4.9999999999999996e-05
2019,30319,0.001035
2019,2A198,4.9999999999999996e-05
2019,13110,4.9999999999999996e-05
2019,13073,0.00019999999999999998
2019,13107,0.00019999999999999998
2019,13075,0.0003
2019,06086,9.999999999999999e-05
2019,13087,0.0005
2019,33097,0.03
2019,13047,0.00015
2019,86052,0.01
2019,06003,1.9999999999999998e-05
2019,83072,4.9999999999999996e-05
2019,2A017,9.2e-05
2019,2A024,9.999999999999999e-05
2019,30128,0.00039999999999999996
2019,30230,0.002709
2019,2A211,0.00019999999999999998
2019,40217,0.0103
2019,47237,0.03
2019,83037,9.999999999999999e-06
2019,66193,0.006
2019,30319,9.999999999999999e-06
2019,06010,2.4999999999999998e-05
2019,47089,0.0015
2019,33214,0.0021999999999999997
2019,34036,0.000957
2019,34036,0.019076
2019,06015,0.001
2019,30174,0.001901
2019,33095,0.008
2019,23036,0.02
2019,47246,0.02
2019,87173,0.01
2019,71440,0.04
2019,18116,0.03025
2019,33026,0.015
2019,79134,0.002
2019,33547,0.01
2019,19152,0.005
2019,72334,1.9999999999999998e-05
2019,16396,0.01
2019,30331,0.001303
2019,33026,4.9999999999999996e-05
2019,2A359,0.0015
2019,33039,9.999999999999999e-05
2019,06088,0.001
2019,83007,0.001
2019,03055,0.121
2019,58057,0.031265
2019,04094,0.0163
2019,33260,0.08
2019,33122,0.002
2019,66015,0.003
2019,11099,9.999999999999999e-06
2019,66214,0.0025
2019,64436,4.9999999999999996e-05
2019,33026,0.0015
2019,13084,0.00019999999999999998
2019,15153,0.002
2019,11191,0.002094
2019,2A041,1.9999999999999998e-05
2019,46064,0.049999999999999996
2019,21280,0.0605
2019,04209,0.0025
2019,11025,4.9999999999999996e-05
2019,72176,2.9999999999999997e-05
2019,05142,0.0848
2019,13084,0.00019999999999999998
2019,11361,0.075788
2019,87011,0.01
2019,97408,0.07302499999999999
2019,05080,0.0015
2019,45208,0.002
2019,31451,0.049999999999999996
2019,30350,0.0027879999999999997
2019,30350,0.00015099999999999998
2019,64452,2.9999999999999997e-05
2019,71474,0.0005
2019,30350,4.9999999999999996e-05
2019,06090,9.999999999999999e-06
2019,30330,0.001589
2019,97413,0.008447999999999999
2019,33022,0.008
2019,64358,4.9999999999999996e-06
2019,30232,0.01
2019,84017,1e-06
2019,07024,0.03
2019,2A284,0.005
2019,2A247,1.9999999999999998e-05
2019,2B143,0.040999999999999995
2019,2B320,0.0013
2019,66115,0.0015
2019,66115,0.0005
2019,66115,0.00039999999999999996
2019,11397,0.0067269999999999995
2019,24115,0.00023999999999999998
2019,13001,9.999999999999999e-05
2019,83072,0.0012
2019,24098,5.9999999999999995e-05
2019,63151,0.016557
2019,24248,0.008
2019,03072,0.089
2019,30324,0.206981
2019,24451,0.03
2019,86082,0.001
2019,07210,0.009
2019,13097,0.0007999999999999999
2019,13063,0.00019999999999999998
2019,24068,0.01
2019,30121,0.017169999999999998
2019,34113,0.002307
2019,30121,1.6e-05
2019,2A247,4.9999999999999996e-06
2019,33214,0.0005
2019,33214,0.0012
2019,33214,0.001
2019,33214,4.9999999999999996e-05
2019,11095,0.0035039999999999997
2019,33417,0.001
2019,33417,0.002
2019,33214,4.9999999999999996e-05
2019,11037,2e-06
2019,34097,0.00026
2019,04140,0.0078
2019,07347,0.001
2019,33417,9.999999999999999e-06
2019,11202,0.00075
2019,26131,0.01556
2019,07289,0.022
2019,34266,0.000118
2019,86042,0.01
2019,72131,0.0025
2019,05168,0.0007
2019,11140,3.9999999999999996e-05
2019,23104,0.0015
2019,2A324,1e-06
2019,04230,0.0007
2019,17074,0.0015
2019,04059,1.9999999999999998e-05
2019,83121,0.00025
2019,33388,1.9999999999999998e-05
2019,30331,0.0015
2019,13055,0.008
2019,66014,0.02
2019,49370,0.01
2019,86116,0.001
2019,03055,0.74
2019,33109,0.003
2019,88334,0.00019999999999999998
2019,48051,0.0003
2019,2A362,9.999999999999999e-05
2019,63181,0.013828
2019,07287,0.012199999999999999
2019,30093,0.074723
2019,97415,2.4999999999999998e-05
2019,13050,0.001
2019,72334,9.999999999999999e-06
2019,48115,4e-06
2019,34281,0.027683
2019,33519,5.9999999999999995e-05
2019,33259,0.003
2019,04244,0.00019999999999999998
2019,30291,0.018949999999999998
2019,40169,0.0447
2019,17240,0.00019999999999999998
2019,83072,2e-06
2019,66050,0.04
2019,66205,0.002
2019,83032,2e-06
2019,84086,9.999999999999999e-06
2019,2A300,1e-06
2019,30189,0.109039
2019,07293,0.0034999999999999996
2019,34247,0.0077339999999999996
2019,34341,0.037772
2019,13056,0.00019999999999999998
2019,72131,1.9999999999999998e-05
2019,34296,0.02206
2019,11008,1e-06
2019,30133,0.025789
2019,33513,0.00019999999999999998
2019,33207,0.034999999999999996
2019,87150,0.0005
2019,07183,0.13999999999999999
2019,34147,0.007771999999999999
2019,07117,0.3095
2019,2B283,9.999999999999999e-05
2019,11202,1e-06
2019,2A300,0.0006
2019,40229,0.008
2019,33236,0.00019999999999999998
2019,13001,0.0003
2019,2A362,0.005399999999999999
2019,46070,0.0007999999999999999
2019,2B190,2.9999999999999997e-05
2019,47077,0.003
2019,26121,0.003
2019,11037,1.4999999999999999e-05
2019,48066,0.0025
2019,2B320,9.999999999999999e-06
2019,2B143,9.999999999999999e-05
2019,06046,0.005
2019,30189,4.9999999999999996e-05
2019,46023,0.01
2019,17074,0.014199999999999999
2019,86064,0.03
2019,11022,0.002
2019,13112,0.00022999999999999998
2019,24502,0.06
2019,66171,0.02
2019,86268,0.001
2019,40210,1.9999999999999998e-05
2019,21485,0.087
2019,11077,0.030219
2019,11258,0.061068
2019,33376,0.00019999999999999998
2019,2A048,0.005399999999999999
2019,47130,1.9999999999999998e-05
2019,21569,0.02
2019,26339,0.00039999999999999996
2019,13084,4.9999999999999996e-05
2019,33382,0.03
2019,07204,0.004
2019,18147,0.21
2019,46326,0.001
2019,86164,0.03
2019,87105,0.001
2019,34205,0.112742
2019,34205,0.015498
2019,16093,0.02
2019,17038,1.45
2019,2B205,0.051
2019,24558,0.01
2019,11372,0.8614189999999999
2019,45051,0.09999999999999999
2019,34329,0.055175999999999996
2019,33493,0.02
2019,30339,0.0017859999999999998
2019,30339,0.006722
2019,16087,0.01
2019,64512,0.0006
2019,17074,0.0015
2019,11007,0.005
2019,33422,0.0003
2019,66136,0.03
2019,11024,0.0075
2019,17110,9.999999999999999e-05
2019,66016,0.32999999999999996
2019,34329,0.001
2019,30339,1.9999999999999998e-05
2019,48066,0.0143
2019,34200,0.0074459999999999995
2019,34291,0.000834
2019,66182,0.005
2019,30190,0.0012259999999999999
2019,11113,0.02
2019,13066,0.0007
2019,30190,0.087701
2019,05174,0.0014
2019,33452,0.003
2019,30291,0.005
2019,07328,0.2983
2019,07304,0.0056
2019,13112,0.0034999999999999996
2019,13112,0.0034999999999999996
2019,13112,0.0034999999999999996
2019,13077,0.0042
2019,11087,0.004247
2019,83069,0.002
2019,13042,4.9999999999999996e-05
2019,30351,1.9999999999999998e-05
2019,13030,4.9999999999999996e-06
2019,17054,0.020999999999999998
2019,13106,0.10439999999999999
2019,34281,0.32689999999999997
2019,13002,0.002
2019,33236,0.00019999999999999998
2019,13027,0.00039999999999999996
2019,40155,0.001
2019,34184,0.006634999999999999
2019,72231,0.0005
2019,13063,0.0005
2019,30189,0.006621999999999999
2019,04112,1.9999999999999998e-05
2019,34268,1.408661
2019,34281,0.38849999999999996
2019,05174,5.9999999999999995e-05
2019,13004,0.0005
2019,13004,0.0005
2019,30339,0.000412
2019,07263,0.0005
2019,24040,0.04
2019,34184,0.00046499999999999997
2019,11384,0.001
2019,11384,0.005
2019,2B195,0.015
2019,34205,0.000441
2019,33473,0.002
2019,45082,0.01
2019,40158,0.039
2019,30266,0.01
2019,87173,0.09999999999999999
2019,13107,0.00019999999999999998
2019,34247,0.028142999999999998
2019,33202,0.003
2019,11041,1.23923
2019,06046,1.9999999999999998e-05
2019,11261,0.103
2019,13084,2.9999999999999997e-05
2019,34070,0.000758
2019,47201,0.001
2019,13051,9.999999999999999e-05
2019,34308,0.052731
2019,72359,0.002
2019,13047,0.0042
2019,48095,0.0007999999999999999
2019,34168,0.11193499999999999
2019,87104,0.00019999999999999998
2019,33056,0.0015
2019,66014,0.01
2019,30239,0.004
2019,07315,0.002
2019,34170,0.0011229999999999999
2019,15255,0.01
2019,86089,0.01
2019,07147,0.003
2019,11325,0.0065
2019,13056,0.001455
2019,97423,0.0049239999999999996
2019,05113,9.999999999999999e-06
2019,83045,0.0031999999999999997
2019,11040,0.13347399999999998
2019,11353,0.003021
2019,34095,0.012086
2019,13056,4.9999999999999996e-06
2019,13001,0.003
2019,33034,0.045
2019,34090,0.000842
2019,2B290,0.002
2019,2B185,0.049999999999999996
2019,07153,0.21589999999999998
2019,72244,9.999999999999999e-05
2019,47086,0.0003
2019,30048,0.046033
2019,30048,0.012518999999999999
2019,2B002,0.0179
2019,30122,0.022369
2019,11267,0.00019999999999999998
2019,34143,2.3702
2019,07122,0.0005
2019,11203,0.026728
2019,13102,0.006
2019,11225,0.006526
2019,06158,0.001
2019,15038,0.06
2019,84089,0.21209999999999998
2019,13113,0.005
2019,34017,0.2524
2019,33051,4.9999999999999996e-05
2019,06005,0.00039999999999999996
2019,2B143,0.0218
2019,30122,0.010086999999999999
2019,13077,2.9999999999999997e-05
2019,33527,0.002
2019,2B290,0.0015
2019,13077,0.03
2019,47052,0.0003
2019,13056,0.0003
2019,13001,0.01
2019,2A247,0.0007999999999999999
2019,11262,0.001169
2019,30176,0.0053159999999999995
2019,30176,0.001403
2019,11262,9.999999999999999e-06
2019,34247,0.000306
2019,13103,9.999999999999999e-05
2019,11381,8e-06
2019,07187,0.008
2019,34147,0.0025729999999999998
2019,30106,0.02
2019,33422,0.006
2019,11269,0.0042699999999999995
2019,2B147,0.00019999999999999998
2019,13056,0.00019999999999999998
2019,13056,0.00025
2019,34088,0.002764
2019,04034,0.00039
2019,13019,0.00019999999999999998
2019,13035,1.9999999999999998e-05
2019,11269,0.006728
2019,11165,0.005
2019,11397,0.0017
2019,33473,0.003
2019,2A247,0.00147
2019,34162,0.00026
2019,33314,4.9999999999999996e-05
2019,33473,0.0003
